order_id,customer_id,sales,discount,profit,shipping_cost
IN-2015-RA1988527-42034,RA-1988527,2300,0.0,91,313
CG-2013-MG814533-41559,MG-814533,3908,0.0,1563,313
CA-2015-AB10105140-42161,AB-101051402,470,0.2,52,137
CA-2015-AB10105140-42328,AB-101051408,821,0.0,213,83
ID-2014-EM1396058-41901,EM-1396058,2249,0.0,224,311
MX-2013-DJ1342082-41639,DJ-1342082,2528,0.0,176,310
ES-2015-CD1192045-42367,CD-1192045,1461,0.35,202,310
MX-2014-BO1142582-41958,BO-1142582,3045,0.0,1035,309
CA-2012-AB10105140-41262,AB-101051402,1103,0.0,496,63
CA-2015-AB10105140-42143,AB-101051404,344,0.2,38,48
ID-2015-KM16720102-42255,KM-16720102,2152,0.35,198,309
ES-2014-SV2078545-41807,SV-2078545,1244,0.0,447,309
MX-2012-BG1169582-41250,BG-1169582,2226,0.2,500,308
IN-2015-CS121307-42266,CS-121307,1586,0.1,17,307
US-2014-AB10105140-41908,AB-101051404,393,0.5,-204,22
IZ-2015-BD163561-42045,BD-163561,3425,0.0,1233,307
ES-2015-RF19345120-42043,RF-19345120,1136,0.0,568,307
ID-2014-JE1616559-41856,JE-1616559,677,0.07,211,307
IR-2015-MG768060-42109,MG-768060,731,0.0,80,305
CA-2013-AB10105140-41585,AB-101051402,287,0.4,33,18
IN-2015-CC1247558-42129,CC-1247558,1272,0.0,534,305
ES-2014-LT1676564-41947,LT-1676564,1856,0.0,909,305
ES-2015-FH14365120-42165,FH-14365120,2295,0.1,459,305
ES-2013-BF1097545-41517,BF-1097545,1622,0.15,324,305
IN-2014-CJ1201027-41810,CJ-1201027,1063,0.0,361,304
HU-2015-SH997557-42239,SH-997557,3449,0.0,275,304
US-2013-SL2015582-41422,SL-2015582,585,0.2,0,304
LI-2015-NC834073-42143,NC-834073,1429,0.0,471,304
SF-2014-JB5400117-41758,JB-5400117,1057,0.0,158,304
IN-2014-VG2180527-41996,VG-2180527,1092,0.0,393,304
MX-2015-TB2125031-42289,TB-2125031,1483,0.0,741,303
MX-2015-PS1897028-42109,PS-1897028,1792,0.0,304,303
ES-2015-BB1154548-42336,BB-1154548,2455,0.1,-191,303
GG-2013-SG1047047-41405,SG-1047047,1900,0.0,417,303
IN-2014-SP20920130-41808,SP-20920130,3712,0.17,849,302
IN-2013-NZ1856558-41398,NZ-1856558,2372,0.0,0,302
IN-2012-Dp1324027-41223,Dp-1324027,5725,0.0,1602,302
ES-2015-GZ1447064-42362,GZ-1447064,2553,0.0,842,302
MX-2015-AH1007582-42139,AH-1007582,2003,0.0,861,302
PL-2015-CB2025103-42347,CB-2025103,1188,0.0,95,302
IN-2012-SC200507-41249,SC-200507,2875,0.1,511,302
IT-2014-AM10705125-41892,AM-10705125,2380,0.0,952,301
AL-2012-SC102302-40970,SC-102302,1619,0.0,258,301
ID-2013-JS1559559-41275,JS-1559559,2821,0.17,339,301
ID-2013-BS1138059-41577,BS-1138059,2991,0.07,-128,300
IN-2014-TC21295130-41962,TC-21295130,1798,0.17,86,300
RS-2014-JL5130108-41866,JL-5130108,2544,0.0,712,299
IN-2014-Dp1324066-41798,Dp-1324066,951,0.0,228,299
IN-2015-NF1838511-42279,NF-1838511,2575,0.0,978,298
ES-2015-AS10090139-42062,AS-10090139,1699,0.0,84,298
IN-2014-EL137357-41943,EL-137357,2634,0.1,116,298
IN-2014-FH1427559-41991,FH-1427559,3707,0.07,1554,298
IN-2015-LT1676558-42133,LT-1676558,4298,0.0,300,297
IN-2015-BN1147027-42189,BN-1147027,3417,0.0,854,297
ES-2013-BP11230120-41411,BP-11230120,2080,0.0,561,296
IN-2012-DM1352558-41123,DM-1352558,840,0.0,319,296
CA-2015-AB10105140-42267,AB-101051404,471,0.2,29,16
CD-2014-SM1032025-41684,SM-1032025,1288,0.0,90,296
IN-2013-PM191357-41417,PM-191357,660,0.1,44,296
MW-2015-TS1143085-42220,TS-1143085,3234,0.0,970,295
MX-2014-TS2134018-41956,TS-2134018,2171,0.0,390,294
IN-2015-AM107057-42047,AM-107057,2074,0.1,276,294
MX-2015-LS1724582-42319,LS-1724582,849,0.0,195,294
IN-2014-DR129407-41728,DR-129407,1177,0.1,353,294
CA-2013-AB10105140-41585,AB-101051402,177,0.2,-28,14
CA-2015-AB10105140-42267,AB-101051404,89,0.2,4,12
IN-2014-CM1181597-41870,CM-1181597,2863,0.5,-458,293
ES-2015-FG1426045-42153,FG-1426045,1253,0.1,236,293
IR-2013-KN670560-41508,KN-670560,3369,0.0,606,293
WA-2015-TB1152089-42190,TB-1152089,1464,0.0,439,293
IT-2013-GM1444091-41347,GM-1444091,1273,0.5,-993,291
CA-2015-AB10523-42139,AB-10523,29,0.0,10,5
MX-2015-JB1540051-42263,JB-1540051,1258,0.002,375,291
IN-2015-JS1603097-42223,JS-1603097,2584,0.2,290,291
IN-2014-AM10705102-41891,AM-10705102,1482,0.35,68,290
MX-2015-SF2020039-42255,SF-2020039,1274,0.0,293,290
CA-2013-AB10105140-41585,AB-101051402,84,0.2,-16,5
MX-2013-JF1529531-41564,JF-1529531,2818,0.0,225,289
ID-2015-KH16510102-42052,KH-16510102,1046,0.25,-111,289
IN-2013-DL1333058-41328,DL-1333058,3187,0.0,541,289
IN-2013-KN163907-41611,KN-163907,4099,0.1,956,288
IN-2013-SV2093527-41620,SV-2093527,703,0.0,260,288
IN-2015-MD178607-42171,MD-178607,2293,0.1,509,288
ES-2013-LS1720045-41628,LS-1720045,1238,0.15,14,288
MX-2015-JM1586582-42137,JM-1586582,1715,0.2,300,288
CA-2015-AB10105140-42220,AB-101051402,39,0.2,7,5
IN-2015-CM124457-42315,CM-124457,2841,0.0,852,287
IT-2014-SS20140104-41800,SS-20140104,3399,0.5,-3059,286
IN-2013-BW1111058-41404,BW-1111058,1607,0.0,482,286
IN-2014-JE1561058-41895,JE-1561058,840,0.0,260,286
IN-2014-GH1442527-41845,GH-1442527,1236,0.0,519,286
IN-2015-JK1609058-42288,JK-1609058,2488,0.0,348,286
MX-2012-SM2032036-41234,SM-2032036,1124,0.2,252,286
CA-2013-AB10105140-41585,AB-101051402,64,0.6,-84,4
US-2015-GR1456082-42302,GR-1456082,726,0.2,-18,286
CA-2014-AB10105140-41672,AB-101051406,117,0.0,5,4
MA-2014-DH367577-41926,DH-367577,1519,0.0,653,286
RS-2012-MM8280108-40953,MM-8280108,1279,0.0,319,286
IN-2015-SW2027558-42125,SW-2027558,723,0.0,122,286
IR-2012-PM913560-40978,PM-913560,642,0.0,244,285
IN-2013-GH144257-41489,GH-144257,2619,0.1,232,285
ID-2013-JM1586597-41628,JM-1586597,1704,0.5,-1023,285
ES-2013-CM1211564-41489,CM-1211564,1715,0.0,583,285
IN-2013-SC2084527-41445,SC-2084527,1278,0.0,460,284
MO-2014-GP474086-41678,GP-474086,1234,0.0,246,284
ES-2012-AF1087014-41179,AF-1087014,4195,0.0,839,284
IT-2013-TS2150545-41448,TS-2150545,1765,0.1,-98,284
MX-2014-CR1273028-41993,CR-1273028,1480,0.2,333,283
MX-2013-FH1436582-41558,FH-1436582,2968,0.0,89,283
ID-2012-BM115757-41149,BM-115757,2301,0.3,-953,283
ES-2015-AH100308-42203,AH-100308,1100,0.0,352,283
IN-2012-AG1049527-41248,AG-1049527,2518,0.0,553,283
ES-2015-BN11470139-42110,BN-11470139,996,0.0,119,282
CA-2015-AB10105140-42267,AB-101051404,18,0.7,-13,3
AU-2012-AG6758-41153,AG-6758,922,0.0,341,282
ES-2014-SW2075545-41852,SW-2075545,1850,0.1,184,281
MX-2015-CS1246093-42259,CS-1246093,664,0.0,6,281
ES-2015-SK1999045-42222,SK-1999045,1547,0.0,340,280
IN-2015-MP18175144-42328,MP-18175144,2190,0.17,316,280
MX-2013-AG1090082-41398,AG-1090082,3242,0.0,324,279
MO-2013-AJ96086-41513,AJ-96086,2544,0.0,1246,279
UP-2014-MC7275137-41997,MC-7275137,2605,0.0,573,278
IT-2014-JF15295120-41668,JF-15295120,1271,0.1,-127,278
CA-2015-AB10523-42139,AB-10523,34,0.0,14,2
SA-2012-MM7260110-41269,MM-7260110,1207,0.0,0,278
IN-2013-EJ13720113-41608,EJ-13720113,2051,0.0,40,278
MX-2014-MS1736539-41780,MS-1736539,2544,0.0,992,277
CA-2013-AB10105140-41585,AB-101051402,23,0.2,5,2
ES-2015-DH13675139-42182,DH-13675139,1314,0.0,341,277
CA-2015-AB10105140-42267,AB-101051404,12,0.2,-2,1
MX-2014-HE1480018-41845,HE-1480018,980,0.2,110,276
CA-2015-AB10105140-42328,AB-101051408,21,0.0,10,1
IN-2012-SB2017027-41208,SB-2017027,2470,0.0,518,276
CA-2013-AB10105140-41585,AB-101051402,32,0.8,-51,1
IN-2013-VT2170092-41634,VT-2170092,877,0.0,105,275
CA-2012-AB10105140-41262,AB-101051402,3,0.0,1,1
IN-2013-BC1112592-41401,BC-1112592,1917,0.0,747,275
IN-2012-NF1859527-40916,NF-1859527,2173,0.0,260,275
CA-2014-AH10120140-41992,AH-101201404,377,0.5,-264,55
CA-2015-AH10120140-42103,AH-101201404,195,0.0,97,34
IT-2012-RB19330120-41077,RB-19330120,1814,0.0,653,274
ES-2013-CS11950124-41283,CS-11950124,1293,0.5,-776,274
ES-2015-BW11110120-42046,BW-11110120,2477,0.0,1040,273
CA-2012-AH10120140-41107,AH-101201404,259,0.2,-25,31
IN-2013-LW1682558-41376,LW-1682558,723,0.0,332,273
ES-2015-RD19585120-42007,RD-19585120,2097,0.0,188,273
CA-2015-AH10120140-42103,AH-101201404,244,0.0,114,25
IN-2015-BT1168066-42351,BT-1168066,3242,0.0,421,271
CA-2015-AH10120140-42188,AH-101201402,163,0.2,59,17
CA-2015-AH10120140-42234,AH-101201408,98,0.0,9,13
IT-2015-TB2117564-42284,TB-2117564,597,0.0,226,271
UP-2014-MD7860137-41810,MD-7860137,3955,0.0,1383,270
IN-2015-JH1618059-42196,JH-1618059,796,0.07,231,270
ES-2015-CC1214548-42118,CC-1214548,2305,0.0,922,270
MX-2012-XP2186539-41032,XP-2186539,2833,0.2,35,269
IN-2012-TS2137058-41187,TS-2137058,2077,0.0,581,269
MX-2015-ML1741031-42320,ML-1741031,1916,0.0,939,269
MX-2015-MY1829593-42355,MY-1829593,1212,0.0,606,269
CA-2015-AH10120140-42234,AH-101201408,102,0.0,48,10
ES-2014-BS1166545-41734,BS-1166545,1622,0.15,133,268
IN-2015-NL1831092-42266,NL-1831092,856,0.0,222,268
CA-2014-AH10120140-41992,AH-101201404,45,0.7,-30,7
IT-2015-CA1196548-42195,CA-1196548,1361,0.1,196,268
IN-2015-QJ1925527-42283,QJ-1925527,3391,0.0,271,267
MX-2014-RE1945036-41791,RE-1945036,2375,0.2,-207,267
SF-2013-CP2085117-41506,CP-2085117,889,0.0,320,267
RS-2012-JK5730108-41150,JK-5730108,1782,0.0,873,266
ES-2013-HZ1495045-41612,HZ-1495045,667,0.15,274,266
ID-2015-AR105707-42290,AR-105707,1612,0.1,394,266
IT-2014-EH14005120-41992,EH-14005120,845,0.1,-9,265
IN-2013-JR1570058-41441,JR-1570058,2799,0.0,391,265
IN-2014-PL1892588-41871,PL-1892588,1549,0.17,-56,265
MX-2013-TC2114582-41446,TC-2114582,1696,0.0,67,264
MX-2013-DG1330082-41417,DG-1330082,935,0.0,168,264
ES-2014-LW1699045-41759,LW-1699045,2036,0.15,359,263
ES-2013-Dl1360045-41440,Dl-1360045,980,0.0,176,263
CA-2014-AH10120140-41992,AH-101201404,18,0.2,2,4
ES-2014-SC2009545-41991,SC-2009545,1654,0.15,681,263
ID-2015-EB1393059-42206,EB-1393059,2063,0.27,141,263
MO-2014-GP474086-41678,GP-474086,1457,0.0,568,262
IN-2012-SB2017027-41208,SB-2017027,1693,0.0,829,262
CA-2014-AH10120140-41992,AH-101201404,28,0.2,-7,3
MX-2014-SM2000518-41696,SM-2000518,1411,0.2,405,262
IT-2012-JR1567048-41238,JR-1567048,2039,0.1,-113,262
IN-2013-CM1216027-41506,CM-1216027,5737,0.0,630,261
IN-2013-DL129257-41418,DL-129257,1641,0.1,473,261
MX-2012-FM1429065-41216,FM-1429065,1380,0.0,303,261
IN-2012-DP1316558-41173,DP-1316558,1917,0.0,690,261
IN-2014-CK1259592-41929,CK-1259592,823,0.0,172,260
CA-2014-AH10120140-41992,AH-101201404,112,0.2,-8,2
IN-2014-GM1444027-41795,GM-1444027,3180,0.0,1081,260
ES-2014-CM1183045-41773,CM-1183045,2910,0.15,-68,259
CA-2014-AH10120140-41992,AH-101201404,15,0.2,5,2
CA-2015-AH10120140-42188,AH-101201402,5,0.8,-8,1
IN-2014-MM1726027-41933,MM-1726027,910,0.0,391,259
ES-2015-ME17320139-42227,ME-17320139,856,0.0,274,259
MX-2014-CS1249082-41763,CS-1249082,1731,0.2,-238,259
IT-2014-GH14410120-41835,GH-14410120,1330,0.1,-103,259
CA-2014-AH10120140-41992,AH-101201404,11,0.2,3,1
MX-2015-MC1763536-42340,MC-1763536,1914,0.2,669,258
MX-2015-VT2170018-42012,VT-2170018,3393,0.0,101,258
CA-2014-AH10120140-41821,AH-101201402,50,0.2,0,1
IN-2015-SJ2021527-42182,SJ-2021527,1446,0.0,665,258
IN-2012-CD1192027-40979,CD-1192027,3272,0.0,1537,257
ID-2014-TA21385102-41654,TA-21385102,3386,0.15,-597,257
IN-2013-DP131057-41514,DP-131057,2498,0.1,499,257
ES-2012-DJ88887148-41231,DJ-88887148,728,0.4,-133,257
QA-2015-LM7065105-42362,LM-7065105,2575,0.0,772,256
ES-2013-AR1051064-41441,AR-1051064,2546,0.0,381,256
IN-2014-JH1591066-41831,JH-1591066,2888,0.0,173,256
IN-2013-PC1900078-41416,PC-1900078,1031,0.0,185,256
ES-2015-CM12235139-42221,CM-12235139,1237,0.0,74,255
CG-2015-DK337533-42228,DK-337533,1018,0.0,183,255
ES-2013-NM18520120-41634,NM-18520120,600,0.0,131,255
ES-2014-EG1390045-41644,EG-1390045,2756,0.1,1163,255
ID-2015-AH100757-42367,AH-100757,1534,0.1,-102,255
IN-2014-AS1063092-41989,AS-1063092,6439,0.0,2447,255
IN-2014-DK1289559-41697,DK-1289559,1781,0.07,-134,255
US-2013-CL1189018-41459,CL-1189018,1363,0.6,-1806,255
ES-2013-CA12265139-41506,CA-12265139,3315,0.0,961,254
CA-2015-AH10120140-42309,AH-101201402,5,0.2,0,1
ES-2013-DB1297045-41458,DB-1297045,2123,0.15,124,254
ES-2015-PC1900048-42337,PC-1900048,2478,0.0,272,254
IN-2012-VS218207-41006,VS-218207,1894,0.1,505,254
CA-2015-AS10135140-42328,AS-101351406,41,0.2,13,7
CA-2013-AS13523-41403,AS-13523,187,0.0,26,6
IN-2013-JR1567027-41597,JR-1567027,1317,0.0,0,253
ES-2015-NF1847548-42248,NF-1847548,1350,0.0,256,253
IN-2014-MF1766527-41947,MF-1766527,1839,0.0,238,253
CA-2015-AS10135140-42328,AS-101351406,13,0.0,6,2
ES-2014-EB13930139-41962,EB-13930139,1908,0.0,820,253
MX-2015-EB1397518-42369,EB-1397518,1264,0.002,301,253
CA-2014-AS10135140-41957,AS-101351404,4,0.0,1,1
ES-2013-JH1582048-41306,JH-1582048,965,0.0,463,253
IT-2014-MV1748545-41717,MV-1748545,748,0.1,282,253
ES-2013-JW1595545-41354,JW-1595545,943,0.1,209,252
IN-2015-LA1678027-42148,LA-1678027,1447,0.0,43,252
ES-2014-FM1421564-41804,FM-1421564,1552,0.0,62,252
CA-2012-AB10150140-40972,AB-101501406,479,0.0,177,55
CA-2012-AB10150140-40972,AB-101501406,97,0.0,45,10
CA-2012-AB10150140-40972,AB-101501406,59,0.0,15,8
MX-2014-MC1757518-41982,MC-1757518,919,0.0,266,251
MX-2014-MC1763582-41921,MC-1763582,3045,0.0,1035,251
IN-2014-CR126257-41928,CR-126257,766,0.4,114,250
MO-2012-JF541586-41266,JF-541586,2880,0.0,115,250
MX-2014-AH1021018-41745,AH-1021018,1403,0.0,449,250
US-2012-LH1675036-41129,LH-1675036,1819,0.2,500,249
CA-2012-AB10150140-40972,AB-101501406,49,0.2,16,7
IN-2012-PO1919527-41200,PO-1919527,2018,0.3,-576,248
IN-2012-MG1820558-40962,MG-1820558,2065,0.0,41,248
IN-2012-BM1178527-40977,BM-1178527,1274,0.0,382,248
IN-2015-KD1634558-42029,KD-1634558,2485,0.0,795,248
IT-2015-TS21610139-42173,TS-21610139,1560,0.0,421,247
IN-2012-AR1051027-41266,AR-1051027,3271,0.0,1341,247
US-2014-PG1889582-41647,PG-1889582,751,0.2,-112,246
MX-2014-LC1705051-41643,LC-1705051,2120,0.0,275,246
ES-2015-DJ1342045-42035,DJ-1342045,2102,0.15,321,246
ES-2012-HK1489045-41216,HK-1489045,820,0.15,183,246
CA-2015-AB10150140-42252,AB-101501406,91,0.0,39,6
TZ-2014-HH5010129-41906,HH-5010129,553,0.0,16,246
IN-2012-RR193157-41081,RR-193157,1718,0.1,610,246
ES-2013-SH2063548-41516,SH-2063548,2794,0.35,515,245
ES-2014-SV2078545-41807,SV-2078545,1242,0.1,345,245
CA-2015-AB10150140-42328,AB-101501402,99,0.2,8,4
IN-2013-DV1346527-41626,DV-1346527,1274,0.0,165,245
MO-2014-RP985586-41907,RP-985586,1553,0.0,730,245
MX-2015-NF1838582-42087,NF-1838582,2205,0.2,689,245
CA-2014-AB10150140-41670,AB-101501402,15,0.2,5,3
ES-2012-LR1703548-41245,LR-1703548,3227,0.0,742,244
IN-2015-DR1294058-42152,DR-1294058,1394,0.0,237,244
ES-2015-AF1087048-42169,AF-1087048,2291,0.35,-1128,244
CF-2012-IM5055106-41224,IM-5055106,1660,0.0,83,244
ID-2014-VG2180527-41790,VG-2180527,2436,0.3,-487,244
CA-2012-AB10150140-40972,AB-101501406,18,0.0,5,1
RS-2012-AS285108-41137,AS-285108,954,0.0,152,243
MX-2013-DK1298539-41339,DK-1298539,1903,0.0,57,243
CA-2015-AB10150140-42328,AB-101501402,16,0.2,5,1
ES-2015-RW1954096-42222,RW-1954096,1590,0.0,508,243
IZ-2015-EH418561-42173,EH-418561,1467,0.0,469,243
IN-2015-ML1739559-42369,ML-1739559,1091,0.07,46,243
MX-2013-BF1121593-41541,BF-1121593,2014,0.002,419,243
CG-2014-MB730533-41688,MB-730533,3877,0.0,930,242
CA-2015-AB10150140-42328,AB-101501402,6,0.2,0,1
CA-2015-AB10150140-42328,AB-101501402,15,0.6,-13,1
IN-2015-KN164507-42332,KN-164507,2863,0.1,858,242
IN-2015-HR14770102-42270,HR-14770102,2841,0.25,189,242
ES-2015-CK1276045-42312,CK-1276045,765,0.15,-36,242
IN-2015-PB192107-42248,PB-192107,1887,0.1,0,241
CA-2013-AB10150140-41527,AB-101501402,14,0.0,7,1
CA-2014-AB16523-41660,AB-16523,410,0.0,78,59
MX-2015-AA1048031-42111,AA-1048031,1801,0.0,180,241
IT-2014-EB1384045-41706,EB-1384045,779,0.15,0,241
AG-2012-RO97803-40964,RO-97803,613,0.0,202,241
CA-2013-AB10165140-41361,AB-101651404,166,0.0,24,17
IN-2015-MR175457-42263,MR-175457,1837,0.0,275,240
ES-2014-SP2092064-41828,SP-2092064,3979,0.0,1989,240
CA-2013-AB10165140-41450,AB-101651404,304,0.0,9,11
MX-2014-AH1046593-42004,AH-1046593,1198,0.002,165,240
CA-2015-AB10165140-42263,AB-101651408,163,0.2,59,7
IN-2015-AH105857-42033,AH-105857,1864,0.1,455,239
TU-2012-CV2805134-41159,CV-2805134,1142,0.6,-571,239
IT-2015-JK1532545-42052,JK-1532545,1630,0.1,17,239
LH-2013-RB943575-41424,RB-943575,1172,0.7,-1172,239
IR-2014-AG52560-41641,AG-52560,2021,0.0,323,239
MX-2013-AR1034582-41601,AR-1034582,836,0.2,230,239
SA-2015-MW8220110-42105,MW-8220110,1302,0.0,286,239
EG-2013-AH21038-41489,AH-21038,2243,0.0,246,238
IN-2015-FC142457-42326,FC-142457,1221,0.1,325,238
IN-2012-ML1741027-41255,ML-1741027,1609,0.0,241,238
ID-2015-TH212357-42175,TH-212357,1596,0.1,-53,238
CA-2015-AB10165140-42109,AB-101651406,89,0.2,21,5
IN-2014-TW2102527-41780,TW-2102527,2018,0.0,928,238
SF-2015-LT7110117-42280,LT-7110117,1885,0.0,18,238
IT-2012-KN16390139-41268,KN-16390139,3119,0.0,1528,238
ES-2015-HD1478548-42271,HD-1478548,1964,0.1,21,237
CA-2013-AB10165140-41450,AB-101651404,88,0.2,27,4
ID-2015-BE114557-42242,BE-114557,1653,0.4,-689,237
SA-2015-MC7575110-42326,MC-7575110,621,0.0,180,237
IN-2013-CS1246058-41609,CS-1246058,2673,0.0,26,237
ES-2015-ME1732064-42253,ME-1732064,1307,0.0,536,236
IT-2015-SW2027564-42277,SW-2027564,1145,0.4,-706,236
CA-2015-AB10165140-42094,AB-101651404,94,0.0,39,4
MX-2013-CR1282051-41543,CR-1282051,1902,0.002,872,236
ES-2015-HM14860125-42368,HM-14860125,1913,0.0,899,236
MZ-2015-CC247587-42024,CC-247587,1854,0.0,778,236
ES-2014-JM1525045-41835,JM-1525045,2958,0.1,953,236
ID-2012-PS18970118-40967,PS-18970118,810,0.5,-599,236
ES-2015-CM1219045-42094,CM-1219045,2953,0.1,754,236
ES-2014-QJ1925564-41793,QJ-1925564,2593,0.0,1141,236
IN-2014-TS2150559-41703,TS-2150559,2051,0.17,667,235
US-2012-AB10165140-41228,AB-101651402,37,0.3,-1,4
ES-2015-CS118608-42292,CS-118608,1318,0.0,567,235
IN-2012-KM1672078-41051,KM-1672078,1120,0.0,55,235
CA-2013-AB10165140-41404,AB-101651404,46,0.2,-2,4
MX-2015-SB2018518-42245,SB-2018518,3044,0.0,91,235
ES-2015-MT1807045-42176,MT-1807045,656,0.1,94,234
ES-2015-JF15415139-42132,JF-15415139,2518,0.0,1032,234
NI-2014-MT807095-41870,MT-807095,1669,0.7,-1558,234
ES-2014-ES14020120-41817,ES-14020120,2476,0.0,1015,234
EN-2012-AB60042-40932,AB-60042,1302,0.0,286,234
CA-2013-AB10165140-41361,AB-101651404,33,0.0,16,2
IN-2015-PS189707-42342,PS-189707,2125,0.0,148,234
ES-2014-EB13975139-41818,EB-13975139,1954,0.0,781,234
MX-2013-AF1087018-41418,AF-1087018,856,0.0,222,234
IN-2015-MC1742559-42346,MC-1742559,3696,0.17,756,234
IN-2013-CC1268558-41619,CC-1268558,1302,0.0,182,234
TU-2015-EH4125134-42068,EH-4125134,1136,0.6,-880,234
IN-2014-BS116657-41815,BS-116657,1720,0.1,382,234
IN-2015-IM1507059-42157,IM-1507059,1043,0.47,-295,234
IV-2012-SM1032029-41178,SM-1032029,1253,0.0,200,234
US-2014-DA1345055-41795,DA-1345055,2180,0.4,-690,234
ES-2014-DB1306045-41928,DB-1306045,1306,0.15,107,233
CA-2015-AB10165140-42344,AB-101651404,24,0.2,8,2
CA-2013-AB10165140-41450,AB-101651404,20,0.0,5,1
MX-2015-LC1688582-42329,LC-1688582,775,0.2,213,232
ES-2013-TC2098045-41588,TC-2098045,2012,0.35,-1021,232
IN-2012-SW2035059-41067,SW-2035059,2166,0.17,391,232
IN-2015-JW1522058-42101,JW-1522058,3271,0.0,1341,232
MX-2012-DA1345031-41199,DA-1345031,755,0.002,195,232
SF-2013-CM1830117-41389,CM-1830117,2182,0.0,327,232
IN-2013-CS1184527-41517,CS-1184527,1285,0.0,51,232
MX-2013-MO1780051-41382,MO-1780051,1479,0.0,103,231
US-2014-CR1273018-41993,CR-1273018,740,0.6,-407,231
IT-2014-MY1738096-41794,MY-1738096,1533,0.0,505,231
SA-2013-MS7830110-41450,MS-7830110,2563,0.0,820,231
IN-2013-SW207557-41502,SW-207557,2897,0.1,901,231
ID-2015-HG1496597-42230,HG-1496597,1582,0.5,-886,231
CA-2015-AB10165140-42109,AB-101651406,14,0.2,2,1
MX-2014-DC1328551-41885,DC-1328551,2616,0.0,26,230
ES-2015-DL13315139-42153,DL-13315139,1399,0.1,108,230
ES-2014-TH21235125-41814,TH-21235125,3421,0.0,1060,230
CA-2015-AB10165140-42109,AB-101651406,13,0.2,5,1
MX-2015-JK15370100-42132,JK-15370100,820,0.0,98,229
CA-2015-AB10165140-42344,AB-101651404,14,0.2,5,1
IR-2015-CH207060-42048,CH-207060,1198,0.0,359,228
ID-2015-ST205307-42336,ST-205307,1832,0.3,-445,228
ES-2013-SP2092048-41510,SP-2092048,1857,0.1,639,228
CG-2015-MH744033-42218,MH-744033,1752,0.0,455,228
IN-2014-MC1784558-41971,MC-1784558,1850,0.0,259,228
IN-2012-CS1184527-41139,CS-1184527,2337,0.0,1098,228
ES-2015-PW19030139-42076,PW-19030139,788,0.0,291,228
ES-2014-BS1159045-41733,BS-1159045,715,0.15,100,227
CA-2015-AD10180140-42027,AD-101801404,2999,0.0,1379,121
IN-2015-DO1343558-42141,DO-1343558,3094,0.0,1423,227
MX-2014-SG2089051-41752,SG-2089051,882,0.002,148,227
CA-2015-AD10180140-42027,AD-101801404,1126,0.0,56,72
ID-2013-JC161057-41531,JC-161057,953,0.3,-81,227
IN-2015-VG2180558-42273,VG-2180558,2871,0.0,57,227
IN-2013-TB2119058-41552,TB-2119058,2544,0.0,865,226
ID-2015-KD1627059-42306,KD-1627059,886,0.17,106,226
ID-2012-BM1114059-41235,BM-1114059,473,0.17,-5,226
IV-2015-SV1078529-42348,SV-1078529,1767,0.0,0,226
MX-2012-AH1003082-41251,AH-1003082,780,0.2,0,226
US-2012-AD10180140-41268,AD-101801402,600,0.3,-8,58
ES-2014-VP21760120-41990,VP-21760120,2711,0.0,1220,226
ES-2015-EG13900139-42108,EG-13900139,2111,0.0,190,225
ID-2015-TC21145102-42358,TC-21145102,1189,0.25,-396,225
IN-2014-LR1691558-41899,LR-1691558,1908,0.0,534,225
CA-2015-AD10180140-42340,AD-101801406,897,0.0,251,58
US-2015-AD10180140-42125,AD-101801404,163,0.0,80,7
ID-2013-TH21550130-41634,TH-21550130,1854,0.57,-1294,225
IN-2014-HD1478527-41923,HD-1478527,924,0.0,397,225
ID-2013-TP2113027-41389,TP-2113027,1760,0.3,-326,224
RS-2015-TC11145108-42178,TC-11145108,827,0.0,397,224
MX-2013-JL1523536-41606,JL-1523536,1510,0.2,509,224
IN-2015-DM1334558-42182,DM-1334558,2098,0.0,860,224
MX-2015-RK1930018-42181,RK-1930018,1938,0.2,-96,223
ES-2013-CC1267064-41534,CC-1267064,803,0.4,-495,223
IN-2014-TC2098058-41971,TC-2098058,1391,0.0,97,223
CA-2015-AD10180140-42322,AD-101801406,163,0.0,70,4
ID-2015-CM123857-42208,CM-123857,952,0.1,-53,223
ES-2015-BG1103564-42251,BG-1103564,2927,0.0,146,223
CA-2013-AD10180140-41439,AD-101801406,51,0.2,5,1
CA-2015-AD10180140-42027,AD-101801404,51,0.0,13,1
CA-2015-AD10180140-42340,AD-101801406,19,0.0,9,1
IN-2015-MG1789097-42022,MG-1789097,2117,0.5,-1736,223
ID-2015-MM1726078-42181,MM-1726078,2747,0.0,82,222
IN-2013-TG2164078-41299,TG-2164078,1014,0.0,141,222
IN-2013-CC1237011-41462,CC-1237011,1591,0.0,79,222
MX-2012-SC2084582-41240,SC-2084582,533,0.0,69,222
MX-2015-PS1904518-42335,PS-1904518,2124,0.0,488,221
ID-2013-CB1202559-41615,CB-1202559,1053,0.17,-152,221
CA-2012-AD10180140-41231,AD-101801406,5,0.2,1,1
ES-2013-BT11395139-41625,BT-11395139,1248,0.0,249,221
MX-2014-SJ2050051-41962,SJ-2050051,2040,0.0,959,221
IT-2015-MC1784545-42249,MC-1784545,1068,0.1,0,220
MX-2015-MG1820518-42140,MG-1820518,875,0.0,139,220
